,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,content_age,is_movie,watch_category
1755,tm244577,Love O2O,MOVIE,"['romance', 'drama']",2016,0,1970-01-01 00:00:00.000000105,"['romance', 'drama']",['CN'],0.0,tt6093452,6.4,998.0,6.117,6.9,10,1,Average
1756,tm409220,Ojukokoro (Greed),MOVIE,"['comedy', 'thriller', 'crime']",2016,0,1970-01-01 00:00:00.000000110,"['comedy', 'thriller', 'crime']",['NG'],0.0,tt6660922,6.7,62.0,1.061,6.0,10,1,Average
1757,tm549892,Aerials,MOVIE,"['drama', 'scifi', 'thriller']",2016,0,1970-01-01 00:00:00.000000090,"['drama', 'scifi', 'thriller']",['AE'],0.0,tt5314138,1.5,382.0,1.217,0.0,10,1,Low Rated
1758,ts285233,Unchained fate,SHOW,['scifi'],2016,TV-14,1970-01-01 00:00:00.000000040,['scifi'],['MY'],1.0,0,0.0,0.0,1.008,0.0,10,0,Low Rated
1759,tm239635,Jimmy Carr: Funny Business,MOVIE,[],2016,0,1970-01-01 00:00:00.000000062,[],['GB'],0.0,0,0.0,0.0,6.56,6.9,10,1,Low Rated
1760,tm319354,Santa Pac's Merry Berry Day,MOVIE,"['action', 'animation', 'comedy']",2016,0,1970-01-01 00:00:00.000000044,"['action', 'animation', 'comedy']","['JP', 'US', 'CA']",0.0,0,0.0,0.0,1.328,5.5,10,1,Low Rated
1761,ts87884,Sons of the Caliphate,SHOW,['drama'],2015,TV-14,1970-01-01 00:00:00.000000039,['drama'],['NG'],1.0,tt10202268,7.4,32.0,0.73,0.0,11,0,Good
1762,tm257141,Cedric the Entertainer: Live from the Ville,MOVIE,['comedy'],2016,0,1970-01-01 00:00:00.000000060,['comedy'],['US'],0.0,tt5753806,6.0,681.0,1.851,5.6,10,1,Average
1763,tm244635,The Blind Christ,MOVIE,['drama'],2016,0,1970-01-01 00:00:00.000000095,['drama'],"['CL', 'FR']",0.0,tt4778424,5.8,273.0,5.917,4.9,10,1,Low Rated
1764,tm456667,Black,MOVIE,['action'],2015,0,1970-01-01 00:00:00.000000090,['action'],[],0.0,tt7254796,4.4,74.0,0.6,0.0,11,1,Low Rated
1765,tm198842,Souk Bazaar,MOVIE,['comedy'],2015,PG,1970-01-01 00:00:00.000000097,['comedy'],['TR'],0.0,tt4324242,5.2,1891.0,2.834,5.1,11,1,Low Rated
1766,tm211424,Dharam Sankat Mein,MOVIE,"['comedy', 'drama']",2015,PG-13,1970-01-01 00:00:00.000000129,"['comedy', 'drama']",['IN'],0.0,tt4354740,6.3,2237.0,2.129,6.8,11,1,Average
1767,tm421214,Saudi Arabia Uncovered,MOVIE,['documentation'],2016,0,1970-01-01 00:00:00.000000051,['documentation'],['SA'],0.0,0,0.0,0.0,1.102,6.5,10,1,Low Rated
1768,tm286268,#Rucker50,MOVIE,['documentation'],2016,0,1970-01-01 00:00:00.000000056,['documentation'],['US'],0.0,tt6475636,5.2,117.0,2.578,3.7,10,1,Low Rated
1769,tm313374,The Tour,MOVIE,"['comedy', 'european']",2016,0,1970-01-01 00:00:00.000000093,"['comedy', 'european']",['CZ'],0.0,0,0.0,0.0,0.6,7.0,10,1,Low Rated
1770,tm244380,Barcelona: A Love Untold,MOVIE,"['drama', 'romance']",2016,0,1970-01-01 00:00:00.000000132,"['drama', 'romance']",['PH'],0.0,tt5755912,6.9,749.0,2.518,6.1,10,1,Average
1771,tm540757,Project Marathwada,MOVIE,['drama'],2016,0,1970-01-01 00:00:00.000000110,['drama'],['IN'],0.0,tt5714802,6.6,88.0,1.384,0.0,10,1,Average
1772,tm267112,Gang of the Caribbean,MOVIE,"['thriller', 'european']",2016,0,1970-01-01 00:00:00.000000090,"['thriller', 'european']",['FR'],0.0,tt2174084,5.1,294.0,1.943,4.8,10,1,Low Rated
1773,tm245042,Budhia Singh: Born to Run,MOVIE,"['drama', 'sport']",2016,0,1970-01-01 00:00:00.000000112,"['drama', 'sport']",['IN'],0.0,tt5805252,7.6,1479.0,1.584,6.1,10,1,Good
1774,tm198786,Crazy Beautiful You,MOVIE,"['romance', 'drama', 'comedy']",2015,0,1970-01-01 00:00:00.000000115,"['romance', 'drama', 'comedy']",['PH'],0.0,tt4377918,7.2,828.0,3.591,6.9,11,1,Good
1775,tm226320,Kara Bela,MOVIE,"['comedy', 'action', 'drama']",2015,PG-13,1970-01-01 00:00:00.000000100,"['comedy', 'action', 'drama']",['TR'],0.0,tt5274684,6.8,8920.0,5.414,6.7,11,1,Average
1776,tm424879,Road To High & Low,MOVIE,"['action', 'drama']",2016,0,1970-01-01 00:00:00.000000095,"['action', 'drama']",['JP'],0.0,tt5659164,6.7,177.0,4.283,6.0,10,1,Average
1777,ts36741,Fartsa,SHOW,"['crime', 'drama']",2015,TV-14,1970-01-01 00:00:00.000000060,"['crime', 'drama']",['RU'],1.0,tt4567218,6.7,195.0,2.355,7.3,11,0,Average
1778,tm214589,The Breakup Playlist,MOVIE,"['drama', 'music', 'romance']",2015,0,1970-01-01 00:00:00.000000117,"['drama', 'music', 'romance']",['PH'],0.0,tt4628812,6.5,303.0,0.862,6.8,11,1,Average
1779,ts35963,Singles Villa,SHOW,"['drama', 'romance']",2015,TV-14,1970-01-01 00:00:00.000000045,"['drama', 'romance']",['CN'],1.0,tt5053036,7.7,28.0,0.992,7.5,11,0,Good
1780,tm279828,Vince & Kath & James,MOVIE,['romance'],2016,0,1970-01-01 00:00:00.000000116,['romance'],['PH'],0.0,tt6271264,6.9,371.0,2.128,6.4,10,1,Average
1781,tm571645,Sommore: The Reign Continues,MOVIE,['comedy'],2015,R,1970-01-01 00:00:00.000000093,['comedy'],['US'],0.0,tt4172758,6.9,76.0,1.839,7.0,11,1,Average
1782,tm247159,The Last Egg,MOVIE,"['romance', 'drama', 'comedy']",2016,0,1970-01-01 00:00:00.000000095,"['romance', 'drama', 'comedy']",['VN'],0.0,tt5357902,4.8,98.0,1.552,6.0,10,1,Low Rated
1783,tm295349,Ricardo O'Farrill: abrazo navideño,MOVIE,['comedy'],2016,0,1970-01-01 00:00:00.000000031,['comedy'],['MX'],0.0,tt6475778,5.7,67.0,1.034,5.7,10,1,Low Rated
1784,tm205333,You're My Boss,MOVIE,"['comedy', 'romance']",2015,0,1970-01-01 00:00:00.000000116,"['comedy', 'romance']",['PH'],0.0,tt4489160,6.3,272.0,1.888,8.1,11,1,Average
1785,tm231911,Everyday I Love You,MOVIE,"['romance', 'drama']",2015,0,1970-01-01 00:00:00.000000122,"['romance', 'drama']",['PH'],0.0,tt4944460,7.1,491.0,2.321,7.9,11,1,Good
1786,tm139590,Triumph in the Skies,MOVIE,"['comedy', 'drama']",2015,0,1970-01-01 00:00:00.000000100,"['comedy', 'drama']",['HK'],0.0,tt1929433,4.3,368.0,2.088,4.2,11,1,Low Rated
1787,tm283909,The Super Parental Guardians,MOVIE,['comedy'],2016,0,1970-01-01 00:00:00.000000115,['comedy'],['PH'],0.0,tt6271110,4.5,204.0,1.957,6.7,10,1,Low Rated
1788,tm407961,Gbomo Gbomo Express,MOVIE,"['drama', 'crime']",2015,0,1970-01-01 00:00:00.000000097,"['drama', 'crime']",['NG'],0.0,tt4527090,5.0,50.0,2.123,5.0,11,1,Low Rated
1789,tm207734,Chris D'Elia: Incorrigible,MOVIE,"['comedy', 'documentation']",2015,R,1970-01-01 00:00:00.000000083,"['comedy', 'documentation']",['US'],0.0,tt4624852,6.4,1535.0,4.419,6.2,11,1,Average
1790,tm247396,Virunga: Gorillas in Peril,MOVIE,['documentation'],2015,0,1970-01-01 00:00:00.000000028,['documentation'],['US'],0.0,tt4677816,6.6,32.0,1.258,7.0,11,1,Average
1791,tm811691,Thomas & Friends: Full Steam To The Rescue!,MOVIE,['family'],2016,0,1970-01-01 00:00:00.000000093,['family'],['GB'],0.0,0,0.0,0.0,1.278,10.0,10,1,Low Rated
1792,tm242745,Cristina,MOVIE,"['drama', 'documentation']",2016,0,1970-01-01 00:00:00.000000039,"['drama', 'documentation']",['US'],0.0,0,0.0,0.0,2.358,8.2,10,1,Low Rated
1793,tm225416,Janoskians: Untold and Untrue,MOVIE,['comedy'],2015,0,1970-01-01 00:00:00.000000088,['comedy'],['US'],0.0,tt4841640,3.7,160.0,2.38,5.1,11,1,Low Rated
1794,tm282988,Dieter Nuhr: Nuhr in Berlin,MOVIE,"['comedy', 'european']",2016,0,1970-01-01 00:00:00.000000068,"['comedy', 'european']",['DE'],0.0,tt6959666,4.8,67.0,1.074,6.2,10,1,Low Rated
1795,tm246810,Santa Banta Pvt Ltd,MOVIE,"['comedy', 'crime', 'drama']",2016,0,1970-01-01 00:00:00.000000112,"['comedy', 'crime', 'drama']",['IN'],0.0,tt2909396,2.7,282.0,1.729,3.8,10,1,Low Rated
1796,ts249161,Tariqi: My Way,SHOW,"['drama', 'music']",2015,TV-14,1970-01-01 00:00:00.000000042,"['drama', 'music']",['EG'],1.0,tt5528490,7.2,143.0,0.0,0.0,11,0,Good
1797,tm252609,'76,MOVIE,"['romance', 'drama']",2016,PG-13,1970-01-01 00:00:00.000000118,"['romance', 'drama']",['NG'],0.0,tt2385126,5.6,220.0,1.73,7.2,10,1,Low Rated
1798,ts248736,The Governor,SHOW,['drama'],2016,TV-14,1970-01-01 00:00:00.000000045,['drama'],['NG'],1.0,tt7128052,7.4,100.0,0.0,0.0,10,0,Good
1799,tm528287,Chhota Bheem in African Safari,MOVIE,['animation'],2015,0,1970-01-01 00:00:00.000000062,['animation'],[],0.0,tt6418390,6.5,12.0,0.0,0.0,11,1,Average
1800,tm562821,Grandmother's Farm Part 2,MOVIE,"['comedy', 'horror', 'thriller']",2015,0,1970-01-01 00:00:00.000000080,"['comedy', 'horror', 'thriller']",['AE'],0.0,tt4658908,5.3,59.0,0.0,0.0,11,1,Low Rated
1801,tm244041,Jandino: Whatever it Takes,MOVIE,['comedy'],2016,0,1970-01-01 00:00:00.000000094,['comedy'],"['GB', 'NL']",0.0,tt6999080,4.5,30.0,0.933,5.0,10,1,Low Rated
1802,tm272666,The Unmarried Wife,MOVIE,"['romance', 'drama']",2016,0,1970-01-01 00:00:00.000000130,"['romance', 'drama']",['PH'],0.0,tt5755796,5.8,188.0,1.075,6.5,10,1,Low Rated
1803,tm219739,The Love Affair,MOVIE,"['romance', 'drama']",2015,0,1970-01-01 00:00:00.000000125,"['romance', 'drama']",['PH'],0.0,tt4202506,6.2,256.0,1.68,5.7,11,1,Average
1804,tm860487,Pac’s Scary Halloween,MOVIE,"['fantasy', 'horror']",2016,0,1970-01-01 00:00:00.000000044,"['fantasy', 'horror']",['US'],0.0,0,0.0,0.0,1.078,7.4,10,1,Low Rated
1805,tm1063792,,MOVIE,[],2015,0,1970-01-01 00:00:00.000000011,[],[],0.0,tt4661188,0.0,0.0,0.0,0.0,11,1,Low Rated
1806,ts53513,Back to 1989,SHOW,"['scifi', 'drama']",2016,TV-14,1970-01-01 00:00:00.000000044,"['scifi', 'drama']",['TW'],1.0,tt6273088,8.0,106.0,4.257,8.8,10,0,Highly Rated
1807,tm232090,Snervous Tyler Oakley,MOVIE,['documentation'],2015,PG-13,1970-01-01 00:00:00.000000082,['documentation'],['US'],0.0,tt5073746,5.4,473.0,2.688,5.7,11,1,Low Rated
1808,tm317850,Meet The in-Laws,MOVIE,['comedy'],2016,0,1970-01-01 00:00:00.000000075,['comedy'],['NG'],0.0,tt8332742,6.0,23.0,1.4,5.0,10,1,Average
1809,tm235005,Oloibiri,MOVIE,"['thriller', 'drama', 'action']",2015,0,1970-01-01 00:00:00.000000106,"['thriller', 'drama', 'action']","['CA', 'NG']",0.0,tt8007138,5.1,183.0,2.128,0.0,11,1,Low Rated
1810,tm296203,A Chaster Marriage,MOVIE,"['romance', 'family', 'comedy']",2016,PG-13,1970-01-01 00:00:00.000000093,"['romance', 'family', 'comedy']",['TR'],0.0,tt6379048,5.4,874.0,1.645,5.1,10,1,Low Rated
1811,ts83535,Popples,SHOW,['animation'],2015,0,1970-01-01 00:00:00.000000025,['animation'],"['FR', 'RU', 'US']",3.0,tt4210022,6.0,57.0,8.408,8.0,11,0,Average
1812,tm350727,Hajwala: The Missing Engine,MOVIE,"['drama', 'thriller', 'action', 'crime', 'sport']",2016,R,1970-01-01 00:00:00.000000096,"['drama', 'thriller', 'action', 'crime', 'sport']",['AE'],0.0,tt6200274,2.1,250.0,1.618,6.2,10,1,Low Rated
1813,tm245050,The Arbitration,MOVIE,"['drama', 'comedy']",2016,0,1970-01-01 00:00:00.000000100,"['drama', 'comedy']",['NG'],0.0,tt5811182,5.1,121.0,1.974,6.5,10,1,Low Rated
1814,tm212909,Just the Way You Are,MOVIE,"['drama', 'comedy', 'romance']",2015,0,1970-01-01 00:00:00.000000107,"['drama', 'comedy', 'romance']",['PH'],0.0,tt3837166,6.3,502.0,2.99,7.5,11,1,Average
1815,ts38703,My Little Baby,SHOW,"['comedy', 'drama']",2016,TV-PG,1970-01-01 00:00:00.000000037,"['comedy', 'drama']",['KR'],1.0,tt5546516,6.9,103.0,6.772,5.4,10,0,Average
1816,ts83449,Love Storm,SHOW,['family'],2016,TV-14,1970-01-01 00:00:00.000000087,['family'],['TW'],1.0,tt6093070,5.5,325.0,4.504,9.0,10,0,Low Rated
1817,ts56544,Bibik Bibikku,SHOW,"['drama', 'comedy']",2016,TV-PG,1970-01-01 00:00:00.000000040,"['drama', 'comedy']",['MY'],1.0,0,0.0,0.0,3.438,0.0,10,0,Low Rated
1818,tm271333,The Third Party,MOVIE,"['comedy', 'romance']",2016,0,1970-01-01 00:00:00.000000118,"['comedy', 'romance']",['PH'],0.0,tt6088634,6.1,267.0,2.677,5.6,10,1,Average
1819,tm421382,Lakeeran,MOVIE,['drama'],2016,0,1970-01-01 00:00:00.000000113,['drama'],['IN'],0.0,tt6115284,6.2,33.0,0.653,0.0,10,1,Average
1820,tm368725,Love Is a Story,MOVIE,"['comedy', 'european', 'romance']",2015,0,1970-01-01 00:00:00.000000107,"['comedy', 'european', 'romance']",['RO'],0.0,tt3764686,6.0,365.0,1.4,7.0,11,1,Average
1821,tm350044,A Man Returned,MOVIE,['documentation'],2016,0,1970-01-01 00:00:00.000000030,['documentation'],[],0.0,0,0.0,0.0,1.48,6.5,10,1,Low Rated
1822,tm234735,Time Out,MOVIE,"['drama', 'animation', 'family', 'music']",2015,0,1970-01-01 00:00:00.000000098,"['drama', 'animation', 'family', 'music']",['IN'],0.0,tt4396648,6.0,399.0,1.229,7.3,11,1,Average
1823,tm239078,Jada,MOVIE,"['drama', 'sport']",2016,PG-13,1970-01-01 00:00:00.000000016,"['drama', 'sport']",['US'],0.0,tt9769714,5.3,157.0,0.6,4.0,10,1,Low Rated
1824,ts53864,Ozark,SHOW,"['crime', 'thriller', 'drama']",2017,TV-MA,1970-01-01 00:00:00.000000060,"['crime', 'thriller', 'drama']",['US'],4.0,tt5071412,8.5,278223.0,290.316,8.2,9,0,Highly Rated
1825,ts77795,Derry Girls,SHOW,['comedy'],2018,TV-MA,1970-01-01 00:00:00.000000025,['comedy'],['GB'],3.0,tt7120662,8.4,28718.0,27.308,8.2,8,0,Highly Rated
1826,ts56683,The Sinner,SHOW,"['crime', 'thriller', 'drama']",2017,TV-MA,1970-01-01 00:00:00.000000045,"['crime', 'thriller', 'drama']",['US'],4.0,tt6048596,7.9,117055.0,65.193,7.5,9,0,Good
1827,tm239091,Blade Runner 2049,MOVIE,"['scifi', 'thriller', 'action', 'drama']",2017,R,1970-01-01 00:00:00.000000164,"['scifi', 'thriller', 'action', 'drama']","['CA', 'HU', 'MX', 'ES', 'GB', 'US']",0.0,tt1856101,8.0,539864.0,61.861,7.5,9,1,Highly Rated
1828,ts55668,Dark,SHOW,"['scifi', 'crime', 'drama', 'thriller']",2017,TV-MA,1970-01-01 00:00:00.000000056,"['scifi', 'crime', 'drama', 'thriller']",['DE'],3.0,tt5753856,8.7,354443.0,152.46,8.4,9,0,Highly Rated
1829,tm310953,Sorry to Bother You,MOVIE,"['fantasy', 'scifi', 'drama', 'comedy']",2018,R,1970-01-01 00:00:00.000000111,"['fantasy', 'scifi', 'drama', 'comedy']",['US'],0.0,tt5688932,6.9,75653.0,14.691,6.8,8,1,Average
1830,tm232797,Dunkirk,MOVIE,"['drama', 'history', 'thriller', 'war', 'action', 'european']",2017,PG-13,1970-01-01 00:00:00.000000107,"['drama', 'history', 'thriller', 'war', 'action', 'european']","['US', 'FR', 'NL', 'GB']",0.0,tt5013056,7.8,619645.0,33.05,7.5,9,1,Good
1831,tm244259,Wind River,MOVIE,"['thriller', 'crime', 'drama', 'western']",2017,R,1970-01-01 00:00:00.000000106,"['thriller', 'crime', 'drama', 'western']","['FR', 'GB', 'US']",0.0,tt6185846,7.7,240408.0,32.096,7.4,9,1,Good
1832,tm315344,Molly's Game,MOVIE,"['drama', 'crime', 'sport']",2017,R,1970-01-01 00:00:00.000000140,"['drama', 'crime', 'sport']","['CA', 'US', 'CN']",0.0,tt4209788,7.4,165817.0,21.304,7.1,9,1,Good
1833,ts53023,Riverdale,SHOW,"['thriller', 'drama', 'romance', 'crime']",2017,TV-14,1970-01-01 00:00:00.000000042,"['thriller', 'drama', 'romance', 'crime']",['US'],6.0,tt5420376,6.7,139154.0,369.341,8.5,9,0,Average
1834,ts81064,Legacies,SHOW,"['scifi', 'drama', 'fantasy', 'horror']",2018,TV-14,1970-01-01 00:00:00.000000042,"['scifi', 'drama', 'fantasy', 'horror']",['US'],4.0,tt8103070,7.3,28877.0,270.461,8.5,8,0,Good
1835,ts42405,Mindhunter,SHOW,"['crime', 'drama', 'thriller']",2017,TV-MA,1970-01-01 00:00:00.000000053,"['crime', 'drama', 'thriller']",['US'],2.0,tt5290382,8.6,261429.0,45.108,8.0,9,0,Highly Rated
1836,tm318206,Den of Thieves,MOVIE,"['thriller', 'action', 'crime', 'drama']",2018,R,1970-01-01 00:00:00.000000140,"['thriller', 'action', 'crime', 'drama']",['US'],0.0,tt1259528,7.0,107701.0,55.531,6.7,8,1,Good
1837,ts83970,All American,SHOW,"['drama', 'sport']",2018,TV-14,1970-01-01 00:00:00.000000042,"['drama', 'sport']",['US'],4.0,tt7414406,7.6,9704.0,65.499,8.2,8,0,Good
1838,tm315174,Phantom Thread,MOVIE,"['romance', 'drama']",2017,R,1970-01-01 00:00:00.000000130,"['romance', 'drama']","['US', 'GB']",0.0,tt5776858,7.4,128600.0,18.165,7.3,9,1,Good
1839,ts81294,Manifest,SHOW,"['scifi', 'drama', 'thriller']",2018,TV-14,1970-01-01 00:00:00.000000042,"['scifi', 'drama', 'thriller']",['US'],3.0,tt8421350,7.1,50145.0,87.315,7.7,8,0,Good
1840,ts78305,Elite,SHOW,"['crime', 'drama', 'thriller']",2018,TV-MA,1970-01-01 00:00:00.000000048,"['crime', 'drama', 'thriller']",['ES'],5.0,tt7134908,7.4,73062.0,531.821,8.1,8,0,Good
1841,ts78801,Cobra Kai,SHOW,"['action', 'comedy', 'drama', 'sport']",2018,TV-14,1970-01-01 00:00:00.000000031,"['action', 'comedy', 'drama', 'sport']",['US'],5.0,tt7221388,8.6,163858.0,385.985,8.2,8,0,Highly Rated
1842,ts79813,You,SHOW,"['thriller', 'crime', 'drama', 'romance']",2018,TV-MA,1970-01-01 00:00:00.000000047,"['thriller', 'crime', 'drama', 'romance']",['US'],3.0,tt7335184,7.7,225949.0,80.568,8.2,8,0,Good
1843,ts77398,Lost in Space,SHOW,"['scifi', 'action', 'drama', 'thriller', 'family']",2018,TV-PG,1970-01-01 00:00:00.000000049,"['scifi', 'action', 'drama', 'thriller', 'family']",['US'],3.0,tt5232792,7.3,96868.0,52.535,7.6,8,0,Good
1844,ts56768,Money Heist,SHOW,"['crime', 'drama', 'thriller', 'action', 'european']",2017,TV-MA,1970-01-01 00:00:00.000000050,"['crime', 'drama', 'thriller', 'action', 'european']",['ES'],5.0,tt6468322,8.3,450797.0,1.4,0.0,9,0,Highly Rated
1845,tm344989,Lady Bird,MOVIE,"['drama', 'comedy']",2017,R,1970-01-01 00:00:00.000000094,"['drama', 'comedy']",['US'],0.0,tt4925292,7.4,277165.0,28.718,7.3,9,1,Good
1846,ts57120,Good Girls,SHOW,"['comedy', 'drama', 'crime']",2018,TV-14,1970-01-01 00:00:00.000000042,"['comedy', 'drama', 'crime']",['US'],4.0,tt6474378,7.7,49867.0,51.087,8.1,8,0,Good
1847,tm287684,The Ritual,MOVIE,"['horror', 'thriller']",2017,R,1970-01-01 00:00:00.000000094,"['horror', 'thriller']","['GB', 'CA']",0.0,tt5638642,6.3,92788.0,35.205,6.2,9,1,Average
1848,ts81884,Bodyguard,SHOW,"['war', 'crime', 'drama', 'thriller', 'european']",2018,TV-MA,1970-01-01 00:00:00.000000060,"['war', 'crime', 'drama', 'thriller', 'european']",['GB'],2.0,tt7493974,8.1,114446.0,26.109,7.9,8,0,Highly Rated
1849,ts75151,Godless,SHOW,"['western', 'documentation', 'action', 'drama', 'crime']",2017,TV-MA,1970-01-01 00:00:00.000000065,"['western', 'documentation', 'action', 'drama', 'crime']",['US'],1.0,tt5516154,7.6,27.0,32.203,7.8,9,0,Good
1850,ts54102,Altered Carbon,SHOW,"['scifi', 'thriller', 'action', 'drama']",2018,TV-MA,1970-01-01 00:00:00.000000052,"['scifi', 'thriller', 'action', 'drama']",['US'],2.0,tt2261227,7.9,162018.0,59.428,7.8,8,0,Good
1851,ts75097,Maniac,SHOW,"['drama', 'scifi', 'comedy']",2018,TV-MA,1970-01-01 00:00:00.000000039,"['drama', 'scifi', 'comedy']",['US'],1.0,tt5580146,7.7,74877.0,18.19,7.4,8,0,Good
1852,ts84785,Dirty John,SHOW,"['crime', 'drama']",2018,TV-MA,1970-01-01 00:00:00.000000044,"['crime', 'drama']",['US'],2.0,tt15438396,7.3,20817.0,14.581,7.3,8,0,Good
1853,tm244220,Darkest Hour,MOVIE,"['drama', 'war', 'history', 'thriller', 'family']",2017,PG-13,1970-01-01 00:00:00.000000125,"['drama', 'war', 'history', 'thriller', 'family']",['GB'],0.0,tt4555426,7.4,193208.0,22.688,7.4,9,1,Good
1854,ts42477,Babylon Berlin,SHOW,"['crime', 'thriller', 'drama', 'european']",2017,TV-MA,1970-01-01 00:00:00.000000049,"['crime', 'thriller', 'drama', 'european']",['DE'],4.0,tt4378376,8.4,23256.0,25.424,7.9,9,0,Highly Rated
1855,ts81208,Charmed,SHOW,"['scifi', 'drama', 'fantasy']",2018,TV-14,1970-01-01 00:00:00.000000042,"['scifi', 'drama', 'fantasy']",['US'],4.0,tt6394324,4.5,16091.0,126.643,7.4,8,0,Low Rated
1856,ts58433,The Haunting of Hill House,SHOW,"['drama', 'scifi', 'horror', 'thriller']",2018,TV-MA,1970-01-01 00:00:00.000000058,"['drama', 'scifi', 'horror', 'thriller']",['US'],1.0,tt6763664,8.6,226817.0,36.217,8.1,8,0,Highly Rated
1857,ts57850,HAPPY!,SHOW,"['scifi', 'comedy', 'thriller', 'action', 'crime', 'fantasy']",2017,TV-MA,1970-01-01 00:00:00.000000043,"['scifi', 'comedy', 'thriller', 'action', 'crime', 'fantasy']",['US'],2.0,tt2452242,8.1,37747.0,12.512,7.5,9,0,Highly Rated
1858,ts53663,Workin' Moms,SHOW,"['comedy', 'drama']",2017,TV-MA,1970-01-01 00:00:00.000000022,"['comedy', 'drama']",['CA'],6.0,tt6143796,7.8,14892.0,14.338,7.8,9,0,Good
1859,tm244364,The Nightingale,MOVIE,"['thriller', 'drama', 'horror']",2018,R,1970-01-01 00:00:00.000000136,"['thriller', 'drama', 'horror']",['AU'],0.0,tt4068576,7.3,28196.0,29.689,7.1,8,1,Good
1860,ts79229,Wild Wild Country,SHOW,"['crime', 'documentation']",2018,TV-MA,1970-01-01 00:00:00.000000067,"['crime', 'documentation']",['US'],1.0,tt7768848,8.1,29298.0,13.095,7.9,8,0,Highly Rated
1861,ts77955,Somebody Feed Phil,SHOW,['documentation'],2018,TV-14,1970-01-01 00:00:00.000000052,['documentation'],['US'],5.0,tt7752034,8.2,4420.0,7.234,7.5,8,0,Highly Rated
1862,ts75879,Big Mouth,SHOW,"['animation', 'comedy', 'romance']",2017,TV-MA,1970-01-01 00:00:00.000000027,"['animation', 'comedy', 'romance']",['US'],6.0,tt6524350,7.9,74660.0,68.109,7.8,9,0,Good
1863,tm420745,How It Ends,MOVIE,"['thriller', 'action', 'drama', 'scifi']",2018,0,1970-01-01 00:00:00.000000113,"['thriller', 'action', 'drama', 'scifi']","['CA', 'US']",0.0,tt5246700,5.0,51513.0,28.552,5.3,8,1,Low Rated
1864,ts57465,Dynasty,SHOW,['drama'],2017,TV-14,1970-01-01 00:00:00.000000042,['drama'],['US'],5.0,tt6128300,7.2,21136.0,62.172,8.2,9,0,Good
1865,tm232500,The Disaster Artist,MOVIE,"['comedy', 'drama']",2017,R,1970-01-01 00:00:00.000000104,"['comedy', 'drama']",['US'],0.0,tt3521126,7.3,149604.0,13.876,7.1,9,1,Good
1866,ts54054,Imposters,SHOW,"['drama', 'comedy', 'crime']",2017,TV-14,1970-01-01 00:00:00.000000043,"['drama', 'comedy', 'crime']",['US'],2.0,tt5212822,7.8,13238.0,19.835,7.3,9,0,Good
1867,ts55982,Anne with an E,SHOW,"['drama', 'family']",2017,TV-G,1970-01-01 00:00:00.000000046,"['drama', 'family']",['CA'],3.0,tt5421602,8.7,51001.0,147.762,8.8,9,0,Highly Rated
1868,tm350379,Ghostland,MOVIE,"['horror', 'thriller', 'drama', 'european']",2018,R,1970-01-01 00:00:00.000000091,"['horror', 'thriller', 'drama', 'european']","['FR', 'CA']",0.0,tt6195094,6.4,30444.0,67.252,7.4,8,1,Average
1869,tm363103,Perfect Bid: The Contestant Who Knew Too Much,MOVIE,"['documentation', 'history']",2017,0,1970-01-01 00:00:00.000000072,"['documentation', 'history']",['CA'],0.0,tt6854248,6.6,2176.0,4.983,6.5,9,1,Average
1870,ts58133,Manhunt,SHOW,"['documentation', 'crime', 'thriller', 'drama']",2017,TV-14,1970-01-01 00:00:00.000000043,"['documentation', 'crime', 'thriller', 'drama']",['US'],2.0,tt5618256,8.1,57459.0,39.681,7.7,9,0,Highly Rated
1871,tm425889,The Ballad of Buster Scruggs,MOVIE,"['western', 'comedy', 'drama', 'romance']",2018,R,1970-01-01 00:00:00.000000132,"['western', 'comedy', 'drama', 'romance']",['US'],0.0,tt6412452,7.3,141528.0,35.22,7.1,8,1,Good
1872,tm244174,Okja,MOVIE,"['drama', 'scifi', 'action']",2017,PG-13,1970-01-01 00:00:00.000000122,"['drama', 'scifi', 'action']","['KR', 'US']",0.0,tt3967856,7.3,116305.0,23.865,7.4,9,1,Good
1873,ts53545,Santa Clarita Diet,SHOW,"['comedy', 'horror']",2017,TV-MA,1970-01-01 00:00:00.000000029,"['comedy', 'horror']",['US'],3.0,tt5580540,7.9,64467.0,26.17,7.5,9,0,Good
1874,tm350,The Bad Batch,MOVIE,"['drama', 'action', 'horror', 'romance', 'scifi']",2017,R,1970-01-01 00:00:00.000000119,"['drama', 'action', 'horror', 'romance', 'scifi']",['US'],0.0,tt4334266,5.2,30785.0,20.735,5.2,9,1,Low Rated
